image_id,deep_feature_000,deep_feature_001,deep_feature_002,deep_feature_003,deep_feature_004,deep_feature_005,deep_feature_006,deep_feature_007,deep_feature_008,deep_feature_009,deep_feature_010,deep_feature_011,deep_feature_012,deep_feature_013,deep_feature_014,deep_feature_015,deep_feature_016,deep_feature_017,deep_feature_018,deep_feature_019,deep_feature_020,deep_feature_021,deep_feature_022,deep_feature_023,deep_feature_024,deep_feature_025,deep_feature_026,deep_feature_027,deep_feature_028,deep_feature_029,deep_feature_030,deep_feature_031,deep_feature_032,deep_feature_033,deep_feature_034,deep_feature_035,deep_feature_036,deep_feature_037,deep_feature_038,deep_feature_039,deep_feature_040,deep_feature_041,deep_feature_042,deep_feature_043,deep_feature_044,deep_feature_045,deep_feature_046,deep_feature_047,deep_feature_048,deep_feature_049,deep_feature_050,deep_feature_051,deep_feature_052,deep_feature_053,deep_feature_054,deep_feature_055,deep_feature_056,deep_feature_057,deep_feature_058,deep_feature_059,deep_feature_060,deep_feature_061,deep_feature_062,deep_feature_063,deep_feature_064,deep_feature_065,deep_feature_066,deep_feature_067,deep_feature_068,deep_feature_069,deep_feature_070,deep_feature_071,deep_feature_072,deep_feature_073,deep_feature_074,deep_feature_075,deep_feature_076,deep_feature_077,deep_feature_078,deep_feature_079,deep_feature_080,deep_feature_081,deep_feature_082,deep_feature_083,deep_feature_084,deep_feature_085,deep_feature_086,deep_feature_087,deep_feature_088,deep_feature_089,deep_feature_090,deep_feature_091,deep_feature_092,deep_feature_093,deep_feature_094,deep_feature_095
cnn_tile_090,0.058666773,-0.38228968,-0.8462935,-0.3673242,-0.23130658,-0.42550564,-0.35980013,0.9704145,-0.5732479,-0.6386346,0.84536946,-0.41210994,-0.3798153,-0.8518568,-0.96523494,-0.90731984,0.93136746,-0.97298056,0.376436,0.7142407,0.657331,-0.9483724,-0.53980434,-0.40939182,0.91380715,-0.84911305,0.81681293,0.87590927,0.05458445,0.9952711,0.42571762,-0.9293473,0.2335534,-0.7422613,0.41544604,0.73144025,0.7814236,-0.8542902,-0.7947433,0.86803806,-0.15803652,0.9044934,-0.59174204,-0.6454544,-0.19228208,-0.7099173,0.036596168,-0.04220859,0.9879936,0.93922895,-0.9018959,-0.42203274,-0.7145256,0.5322699,0.9724163,-0.7521943,-0.70911324,0.52801,-0.33888978,-0.054776523,-0.11109088,0.95208436,0.53360516,0.899993,0.29429835,0.4083173,0.7707541,0.8698088,-0.99345535,0.4363206,0.15754907,0.2889096,-0.084802136,-0.61732644,0.7956,0.09742186,0.5079633,0.014172112,0.06059212,-0.9185716,-0.9728579,-0.062251873,0.95077366,-0.6194699,0.9583446,0.54688895,-0.7807649,-0.97830236,-0.24252559,-0.097854674,-0.058084063,-0.58801293,0.25410494,-0.8555163,-0.5908239,0.603414
cnn_tile_091,0.083103865,-0.4409719,-0.80880463,-0.32236573,-0.2711564,-0.3716785,-0.45156002,0.9652775,-0.5385724,-0.62563074,0.8646104,-0.4927953,-0.36445162,-0.845678,-0.97329295,-0.8951716,0.93597937,-0.97005683,0.37526596,0.62130743,0.7040795,-0.9490298,-0.5638068,-0.42673394,0.9238437,-0.8625004,0.86390686,0.8608143,0.011844334,0.9931455,0.36570975,-0.92325824,0.287631,-0.7011194,0.43189782,0.8157,0.7806064,-0.8644046,-0.8528507,0.82817733,-0.12061157,0.92160356,-0.38137394,-0.6854528,-0.16241214,-0.59078014,0.23637037,-0.052128088,0.98701817,0.94502646,-0.8873327,-0.63460016,-0.6747418,0.5912949,0.9778817,-0.82558775,-0.75900954,0.61846703,-0.33159778,-0.19932486,-0.039138358,0.95596045,0.6794822,0.92052126,0.15333338,0.35924196,0.7786962,0.8619527,-0.99291575,0.43845892,-0.10972784,0.40139726,-0.21711078,-0.58672094,0.7902085,0.25260082,0.5308351,-0.056864943,-0.049682867,-0.9256401,-0.96262103,-0.010748573,0.96058464,-0.60912806,0.9609984,0.6092754,-0.73752254,-0.98206234,-0.12255138,-0.14859582,0.014657281,-0.6437862,0.10274192,-0.8547419,-0.5943584,0.5608585
cnn_tile_092,-0.030377474,-0.31111777,-0.83199704,-0.2914229,-0.24038014,-0.35120127,-0.5429491,0.9739899,-0.64529896,-0.6266133,0.86823577,-0.37150893,-0.4003157,-0.8120978,-0.97277784,-0.90205526,0.92738026,-0.9692101,0.31447592,0.68640506,0.70100325,-0.9432148,-0.5130436,-0.40643036,0.91504127,-0.9017946,0.8379285,0.85641104,0.02992567,0.99466175,0.32227388,-0.92599577,0.15458009,-0.7510696,0.40360346,0.79739124,0.7939204,-0.86059946,-0.8013415,0.8372947,0.009490503,0.90538555,-0.34310293,-0.67142683,-0.23891221,-0.51985097,0.22201423,-0.06077956,0.9842561,0.9398888,-0.8746296,-0.47991204,-0.65803313,0.6331839,0.9808735,-0.8533177,-0.74170506,0.666621,-0.40314633,-0.08517129,-0.13602293,0.9368834,0.59299165,0.9364378,0.043595307,0.24353336,0.77485377,0.8968721,-0.9941401,0.43420947,0.04599801,0.3104124,-0.24199936,-0.50552255,0.7974944,0.09124135,0.46515745,0.05991645,-0.11478196,-0.9195783,-0.9754751,-0.16783749,0.95957893,-0.46523175,0.9313166,0.55367327,-0.7447773,-0.9722429,-0.3410151,-0.066120826,0.040197153,-0.66269463,0.12997645,-0.7965546,-0.6382447,0.53696513
cnn_tile_093,-0.09402363,-0.50522906,-0.78735435,-0.2882741,-0.30485627,-0.2481317,-0.48324603,0.9668568,-0.6552213,-0.6417718,0.8621948,-0.45760262,-0.42471075,-0.8288221,-0.94437367,-0.8936401,0.9232714,-0.9803709,0.40900204,0.70742047,0.60663,-0.944492,-0.5004033,-0.4770821,0.93181413,-0.8442324,0.88523203,0.8383717,-0.07166302,0.9953564,0.3528478,-0.9141433,0.23922847,-0.7626657,0.32459104,0.761405,0.78999686,-0.8648872,-0.7754308,0.838513,-0.11471699,0.90495455,-0.50807863,-0.66559243,-0.19729616,-0.6597114,0.1801573,-0.15518329,0.98757875,0.9552631,-0.9112218,-0.41822144,-0.70860803,0.61244744,0.98411024,-0.7081724,-0.67518437,0.61942965,-0.40483052,0.03794932,-0.08813639,0.9357009,0.48998553,0.8881917,0.14825553,0.20997612,0.7729154,0.9177531,-0.9896678,0.40669823,0.07520741,0.19551359,-0.046858095,-0.6490295,0.80331624,0.16190489,0.41521573,-0.1236017,-0.08109078,-0.9444606,-0.9584236,-0.2047451,0.9379574,-0.46754023,0.9503559,0.6215146,-0.70539486,-0.97731626,-0.36226627,-0.041578848,-0.23861738,-0.68231755,-0.05845901,-0.8329037,-0.54983366,0.5682525
cnn_tile_094,-0.078203596,-0.33896315,-0.74684256,-0.27958426,-0.26639202,-0.424062,-0.48493785,0.9720404,-0.5721685,-0.597568,0.84344697,-0.34838474,-0.3767562,-0.8174226,-0.96138465,-0.9001238,0.9262103,-0.972579,0.29604232,0.73157674,0.69885296,-0.94867474,-0.6150382,-0.4617923,0.91458875,-0.867411,0.8499221,0.82209724,0.050132465,0.9960778,0.29887298,-0.9162817,0.078870244,-0.7477755,0.37219378,0.77436703,0.82231927,-0.8303015,-0.8320331,0.81081694,-0.009818223,0.9144456,-0.4285395,-0.70840377,-0.2527154,-0.60818195,0.2427572,-0.14838803,0.98220146,0.95006263,-0.8791397,-0.49694622,-0.7552833,0.5169442,0.9782161,-0.76120746,-0.7265314,0.5231326,-0.46418864,-0.2480923,-0.09675146,0.94214696,0.52619344,0.90317285,0.17848048,0.1972006,0.7724387,0.91176265,-0.99205667,0.29800594,0.11479207,0.39854157,-0.17471278,-0.61658263,0.7823261,0.057257626,0.30528495,0.0868672,0.19723089,-0.929107,-0.96079326,0.1284133,0.94604665,-0.5857721,0.91481555,0.61053765,-0.69557524,-0.9735747,-0.3420008,-0.13348797,-0.03133493,-0.49149522,0.12380005,-0.75488055,-0.56461686,0.6398144
cnn_tile_095,0.026608927,-0.32342497,-0.82018334,-0.21769232,-0.105317794,-0.33191532,-0.5483482,0.9702561,-0.6388388,-0.6317383,0.81950027,-0.35805172,-0.3591392,-0.8113629,-0.9708307,-0.8659556,0.91939163,-0.97509766,0.32616282,0.68343043,0.6985842,-0.9262567,-0.6046254,-0.3790022,0.9278964,-0.86858875,0.81667155,0.86372286,0.007612573,0.9957597,0.3393802,-0.92535156,0.117475614,-0.6331513,0.38066262,0.79755294,0.7926919,-0.8364957,-0.8272435,0.84614563,-0.05824431,0.9217512,-0.50828415,-0.66153586,-0.17783894,-0.5862119,0.256464,-0.0966779,0.9865388,0.9492555,-0.88542044,-0.469495,-0.73269606,0.57956916,0.9795324,-0.7961986,-0.76182413,0.5938286,-0.29977128,-0.08312284,-0.1682155,0.9452751,0.537241,0.9086916,0.1499646,0.310065,0.75676346,0.90177447,-0.99393,0.37234187,0.15621318,0.275596,-0.15176141,-0.64064926,0.8030963,0.08643401,0.47966948,0.03974529,-0.007127999,-0.9300766,-0.9736001,-0.024194287,0.9485085,-0.6162129,0.9387275,0.5434749,-0.7343968,-0.97328544,-0.3732563,-0.16508085,-0.101166,-0.6142185,0.24784781,-0.7849836,-0.5136177,0.649827
cnn_tile_096,0.00026791915,-0.34878033,-0.7905191,-0.3354255,-0.20048651,-0.36101565,-0.4337251,0.97160876,-0.56077653,-0.6063557,0.8714187,-0.38187,-0.41162074,-0.84092987,-0.96524495,-0.89612097,0.9157856,-0.97600514,0.29356268,0.6280565,0.72617704,-0.95860386,-0.60309064,-0.391042,0.90413845,-0.8514427,0.8854175,0.864519,0.037667714,0.9964873,0.3608854,-0.9096201,0.17612123,-0.76927525,0.25418603,0.7767391,0.77216375,-0.865821,-0.82522446,0.86245555,-0.09484819,0.8716841,-0.4079894,-0.7139962,-0.21967897,-0.54537046,0.25679457,0.002492393,0.98802215,0.9568358,-0.903735,-0.5429841,-0.6999982,0.61610365,0.9783611,-0.8046583,-0.73452103,0.6145247,-0.37216386,-0.19536266,-0.12516637,0.9483306,0.50214577,0.9181715,0.13608803,0.25417772,0.83341825,0.9103361,-0.9925499,0.39591283,0.13962261,0.25121439,-0.30836958,-0.5646006,0.81823206,0.06329351,0.48508024,0.094571635,0.026135154,-0.91900444,-0.97594166,0.009817188,0.9540943,-0.5639663,0.9549194,0.59532315,-0.7313005,-0.98299646,-0.21892156,-0.13287759,0.107205555,-0.44557148,0.11879795,-0.8379946,-0.51096565,0.65415883
cnn_tile_097,-0.024077626,-0.3658656,-0.80676585,-0.32668182,-0.229349,-0.41208458,-0.55776054,0.969721,-0.56510305,-0.6189389,0.8682764,-0.47508058,-0.34623814,-0.81029063,-0.9710262,-0.8684896,0.918849,-0.9758471,0.39279383,0.7201793,0.6619329,-0.9571295,-0.5322054,-0.47082424,0.9173366,-0.81760776,0.8641776,0.84127086,0.17074913,0.9964515,0.5038678,-0.9362862,0.2782719,-0.7162081,0.33027187,0.81885684,0.7680445,-0.83466685,-0.82537854,0.8614314,-0.16712219,0.8904456,-0.44146144,-0.6769635,-0.058748227,-0.48613852,0.14419122,0.059716713,0.98777735,0.95964164,-0.8987019,-0.506825,-0.6484398,0.664673,0.98169804,-0.8091321,-0.79358643,0.66194284,-0.38980803,-0.040149443,-0.104779646,0.94687283,0.6525422,0.8998442,0.08255547,0.28450373,0.78519547,0.89668393,-0.9932128,0.4535492,0.08892364,0.3658701,-0.16105537,-0.5576587,0.76678795,0.19966756,0.3891583,-0.027676992,0.037056703,-0.9189412,-0.9646201,-0.03305974,0.96126187,-0.5614841,0.9551474,0.69284064,-0.7532514,-0.9734236,-0.2593581,-0.14874955,-0.043011695,-0.5230311,0.23166855,-0.8299027,-0.5734093,0.6281516
cnn_tile_098,0.12744424,-0.39795753,-0.8460758,-0.24159023,-0.18715094,-0.38905972,-0.5109568,0.96967256,-0.5963142,-0.62783074,0.8586643,-0.34994352,-0.41941628,-0.80609703,-0.97118634,-0.88890636,0.91493666,-0.9697489,0.29621756,0.6866782,0.67849666,-0.94260544,-0.48631957,-0.36911532,0.9204682,-0.90559757,0.82647353,0.8447108,-0.000106967986,0.9940917,0.29103616,-0.91279995,0.22070202,-0.7153265,0.40139747,0.7792239,0.7578591,-0.87170255,-0.7229374,0.84859216,0.02965954,0.8759252,-0.49175736,-0.69226736,-0.2067242,-0.64243394,0.06302292,-0.07757222,0.9832977,0.94949335,-0.8912191,-0.34795648,-0.6671582,0.62150276,0.98423743,-0.7811492,-0.7241711,0.56373024,-0.2779571,-0.077013165,-0.21973982,0.9377725,0.5977967,0.90104157,-0.022010958,0.32138765,0.78585154,0.9076769,-0.9930637,0.5096253,-0.015990147,0.2904135,-0.102605805,-0.62508076,0.7349871,0.07262072,0.47915277,0.16025181,0.016312858,-0.9081835,-0.9704673,-0.07503687,0.9583615,-0.42153054,0.95100915,0.5977787,-0.7985514,-0.9718359,-0.2706403,-0.07663135,-0.098496184,-0.65735716,0.019418748,-0.8163277,-0.6355868,0.6503848
cnn_tile_099,-0.042695526,-0.42642283,-0.82773507,-0.4080168,-0.2275954,-0.45754528,-0.4906641,0.97463447,-0.622387,-0.6534906,0.85564184,-0.39053932,-0.49032447,-0.8467911,-0.9668431,-0.8872701,0.9156414,-0.9811503,0.3151514,0.62004864,0.73626715,-0.9520081,-0.6020973,-0.4088118,0.9149756,-0.86291206,0.84356606,0.87934864,0.14366901,0.9963751,0.45468354,-0.9283324,0.2584233,-0.73829305,0.40895855,0.79000646,0.7807057,-0.85212773,-0.7948213,0.8326377,0.014348834,0.9061967,-0.4350621,-0.7043618,-0.23233148,-0.5996049,0.13592131,-0.009653492,0.9867456,0.9619618,-0.90287167,-0.44256315,-0.70023066,0.57708645,0.97913516,-0.8153056,-0.7735743,0.50586694,-0.4183619,-0.002925641,-0.21463954,0.9327571,0.6378276,0.9158049,0.07838707,0.35374522,0.7200511,0.88885486,-0.9946424,0.47321033,0.13631368,0.21996768,-0.23236877,-0.56087554,0.8241659,0.16014081,0.47235835,-0.011155187,-0.05747687,-0.9194569,-0.9711673,-0.06564545,0.9599363,-0.6554057,0.9520513,0.56673986,-0.70548666,-0.97647876,-0.28575668,-0.12648594,0.05042305,-0.45416406,0.2007079,-0.82252854,-0.5977856,0.5856371
cnn_tile_100,0.04979582,-0.359855,-0.8400132,-0.34343302,-0.27357313,-0.2932482,-0.3649169,0.9784436,-0.6434628,-0.60698295,0.8281138,-0.37268695,-0.3832037,-0.82826006,-0.96956605,-0.88877535,0.93820536,-0.97657984,0.29141074,0.5896818,0.6594521,-0.94898736,-0.6171164,-0.40444577,0.9141394,-0.8232556,0.87149477,0.84649897,-0.103796124,0.9955837,0.35856897,-0.9448506,0.07982525,-0.70071065,0.4179922,0.7949192,0.7603437,-0.84537023,-0.820446,0.8177506,-0.15139043,0.94953513,-0.4266988,-0.71867603,-0.25920227,-0.5517942,0.17557955,0.0015553,0.9877596,0.95464236,-0.9150273,-0.52047855,-0.7115185,0.6257917,0.979691,-0.78817254,-0.742993,0.64497,-0.2964392,-0.055525083,-0.051796123,0.94298035,0.5729693,0.9133022,0.19124867,0.33686644,0.7780518,0.87847185,-0.9938584,0.30673537,0.057393845,0.2717961,-0.33830258,-0.7240455,0.85091376,0.12875429,0.42331755,0.036439743,0.17712277,-0.9389652,-0.96477336,-0.014713731,0.9618716,-0.6668097,0.9379525,0.617876,-0.7055556,-0.9803613,-0.3554116,-0.08259595,0.113318145,-0.61708355,0.16571599,-0.84205484,-0.5513415,0.49290183
cnn_tile_101,-0.019480573,-0.37983087,-0.8091863,-0.31340688,-0.2499165,-0.36834762,-0.40538338,0.9703554,-0.7030927,-0.6698711,0.8759846,-0.2605469,-0.32589957,-0.80564797,-0.9632341,-0.85327953,0.9239467,-0.9722738,0.295547,0.6667955,0.7128997,-0.94613504,-0.59773684,-0.40053132,0.92553043,-0.8336467,0.8548265,0.85466653,0.086153746,0.9964385,0.34477526,-0.92810595,0.07182331,-0.74131775,0.21934053,0.80620295,0.81030554,-0.8339198,-0.8056014,0.8532733,-0.15062596,0.8833196,-0.49918273,-0.7065783,-0.24862652,-0.60577863,0.09657056,-0.032526467,0.9856163,0.95530546,-0.90154475,-0.46039864,-0.6819573,0.6259082,0.9765256,-0.79030573,-0.76193357,0.55893177,-0.4162332,-0.14399865,-0.183923,0.948997,0.48927012,0.9180239,0.18752737,0.25634792,0.80153435,0.91552347,-0.9921789,0.4950618,0.24936338,0.36471176,-0.35097817,-0.5745964,0.82271844,0.03484279,0.5118904,0.020899963,-0.0398951,-0.9280394,-0.9766795,-0.10400725,0.9471714,-0.50134647,0.9477874,0.629694,-0.7448667,-0.975016,-0.3982521,-0.14179334,0.076209344,-0.47970185,0.0997086,-0.82098484,-0.59236926,0.6456165
cnn_tile_102,-0.09425472,-0.34551737,-0.8510068,-0.2540763,-0.2603097,-0.43986636,-0.43095198,0.9774325,-0.6293016,-0.6444428,0.865379,-0.29922786,-0.41911462,-0.82174003,-0.9619449,-0.91040874,0.93695563,-0.9745529,0.4520046,0.67930436,0.6532516,-0.94739604,-0.48822144,-0.4132011,0.8982417,-0.8888436,0.82843304,0.8623502,0.06008157,0.9966609,0.45137808,-0.9259296,0.10420737,-0.7427737,0.4069533,0.73528737,0.7735958,-0.8430278,-0.8113111,0.8452994,-0.047900766,0.89931697,-0.5700028,-0.7078281,-0.2201573,-0.631768,0.11879441,-0.054933008,0.98364705,0.9455756,-0.9079811,-0.4087331,-0.73064786,0.5263453,0.97518057,-0.7573395,-0.72228616,0.5616691,-0.40269163,-0.01772218,-0.15368581,0.9541839,0.60438794,0.9220102,0.23480539,0.26328796,0.7713722,0.89759076,-0.99307984,0.48291457,0.17075726,0.2670201,-0.122934684,-0.6169157,0.78504354,0.12614754,0.45182267,0.03277019,0.069076635,-0.91624695,-0.9769984,-0.0013467214,0.94512486,-0.5797673,0.94075954,0.62375283,-0.7667902,-0.9748963,-0.31783527,-0.016973535,0.08633424,-0.6512417,0.21154799,-0.80973756,-0.6124895,0.62745106
cnn_tile_103,0.029410325,-0.41859782,-0.7957133,-0.39350936,-0.2308207,-0.3680257,-0.49432194,0.97525287,-0.6100592,-0.58128107,0.87795895,-0.41549662,-0.4648798,-0.89035344,-0.96231216,-0.88979053,0.93338025,-0.9800377,0.2757128,0.6572013,0.7592072,-0.95278573,-0.56403,-0.42337057,0.9156494,-0.8377274,0.85902375,0.86335814,0.21044043,0.9962535,0.3715951,-0.9282658,0.15804581,-0.77891797,0.33725053,0.79216814,0.7970407,-0.8664866,-0.8022935,0.8453672,0.052924972,0.87455475,-0.46793845,-0.68406093,-0.19998184,-0.6421732,0.088110685,-0.033213954,0.9856154,0.95495373,-0.915537,-0.3840876,-0.63563293,0.6729393,0.98260134,-0.8057963,-0.7122154,0.5850188,-0.44514284,-0.1583611,-0.19928381,0.94231117,0.48119637,0.91536945,0.076953955,0.3879806,0.7974101,0.8977515,-0.9938549,0.38687792,0.19502494,0.30478603,-0.3114255,-0.71259004,0.75916684,0.14145361,0.40430975,0.068374164,0.013865693,-0.9048159,-0.96965224,0.15361764,0.94238174,-0.54544514,0.95268714,0.6071873,-0.6971559,-0.9808096,-0.32512793,-0.13248052,0.1450412,-0.50634897,0.25814837,-0.8692219,-0.5196788,0.6162919
cnn_tile_104,-0.08936248,-0.43522808,-0.7274859,-0.32269162,-0.20665368,-0.3576955,-0.48321685,0.964814,-0.60887784,-0.61364925,0.86694545,-0.46709308,-0.320686,-0.7722014,-0.9696232,-0.8827763,0.8870964,-0.9807488,0.32251987,0.6778165,0.63970876,-0.9610732,-0.6214679,-0.53041935,0.9037168,-0.8232724,0.87270874,0.8765877,0.1133102,0.99544406,0.41907904,-0.92752355,0.09897965,-0.711526,0.42267498,0.82534784,0.8015375,-0.8794792,-0.8520863,0.8403291,-0.10758121,0.90858096,-0.47576886,-0.715033,-0.09364355,-0.5409728,0.3299729,0.009544864,0.9892248,0.94541395,-0.8830539,-0.5721098,-0.673164,0.5766345,0.9725059,-0.85604584,-0.8268504,0.5804121,-0.41879508,-0.16802569,-0.069999084,0.93208617,0.5448571,0.9305623,-0.0056925397,0.28779587,0.83361053,0.89161384,-0.99244815,0.3959223,0.16924526,0.31192914,-0.28474498,-0.46792793,0.85639334,0.015594854,0.44336432,0.15016745,0.06596703,-0.913533,-0.96166676,-0.23812328,0.94630396,-0.5883237,0.9532122,0.61395293,-0.7809353,-0.97989845,-0.20136619,-0.081857204,-0.0052627586,-0.5457856,0.14971381,-0.8469723,-0.57977,0.63909066
cnn_tile_105,-0.07844417,-0.410669,-0.80900246,-0.26592213,-0.28434107,-0.33550847,-0.55607647,0.96906924,-0.54730505,-0.63809127,0.8524685,-0.43721846,-0.37857297,-0.82561076,-0.9618168,-0.86862254,0.9209603,-0.97524524,0.28004843,0.6131657,0.6918412,-0.945823,-0.57907695,-0.23747304,0.94226426,-0.7889447,0.8454163,0.8402891,0.04865476,0.9969217,0.3662027,-0.9292352,0.2692934,-0.6854559,0.2985669,0.78310966,0.8244588,-0.8279746,-0.79028857,0.85224766,-0.2711714,0.89163023,-0.58231604,-0.7255637,-0.19813327,-0.5492096,0.23994353,-0.10597163,0.98961323,0.9578548,-0.8809899,-0.57252455,-0.73026174,0.7115362,0.9799149,-0.8065347,-0.7551714,0.5227343,-0.33391774,-0.11777434,-0.07354366,0.93857056,0.5513357,0.9078694,0.13820803,0.28414088,0.7647353,0.868121,-0.9895735,0.44175732,-0.042370044,0.25633627,-0.19048874,-0.5930787,0.8005816,0.15311098,0.46022362,-0.016338652,0.03811572,-0.92698306,-0.97148514,-0.031559773,0.96039855,-0.54556155,0.9472076,0.53938854,-0.709621,-0.960552,-0.2315258,-0.15585275,0.0628827,-0.55351746,0.12757811,-0.8060741,-0.6335361,0.56051534
cnn_tile_106,-0.03391641,-0.37950972,-0.80874544,-0.3631305,-0.2853102,-0.3035175,-0.47262174,0.9755771,-0.6413128,-0.6171595,0.8265972,-0.47885185,-0.42552832,-0.8565386,-0.9581203,-0.8819,0.9129274,-0.976273,0.35652202,0.6904318,0.7130193,-0.952128,-0.46994093,-0.5270459,0.9297971,-0.86912066,0.8656352,0.8814246,-0.05025075,0.9957987,0.42701036,-0.92200387,0.11329249,-0.69482225,0.31445011,0.8180387,0.77467847,-0.8399015,-0.8037443,0.85833514,-0.060340073,0.9247069,-0.54674196,-0.663555,-0.14192112,-0.6829663,0.2856492,-0.16650867,0.98747194,0.94696575,-0.904049,-0.5647496,-0.7111593,0.5774803,0.98083895,-0.7654658,-0.7087379,0.6216094,-0.38783184,-0.07554039,-0.103974804,0.9430664,0.57744634,0.8995439,0.14496054,0.38676426,0.7454566,0.9006696,-0.99361396,0.35678074,-0.017093642,0.29457587,-0.19823283,-0.6370193,0.8189942,0.15266211,0.4529192,-0.040099133,0.16871084,-0.9442111,-0.96825486,-0.1181725,0.95542645,-0.5736763,0.94501,0.64654374,-0.68065554,-0.9778156,-0.27250856,-0.03322086,-0.090936854,-0.65151095,0.24442114,-0.874074,-0.51830554,0.67881274
cnn_tile_107,0.08725752,-0.24760719,-0.8384503,-0.4050779,-0.11183745,-0.3634121,-0.41260633,0.9699128,-0.61076134,-0.6314383,0.8339767,-0.32337147,-0.4160342,-0.80930454,-0.97456294,-0.8891197,0.9294394,-0.97603506,0.34659153,0.6938463,0.77293915,-0.9454139,-0.5330102,-0.33014053,0.9137019,-0.8763175,0.840579,0.86527437,0.115641505,0.9946772,0.25887415,-0.9282774,0.091118276,-0.69717276,0.46623707,0.797035,0.7972364,-0.8472814,-0.8244214,0.82339704,-0.040300433,0.90808845,-0.45804837,-0.6537596,-0.286517,-0.66379744,0.122353695,-0.11512159,0.98223627,0.94167817,-0.89347976,-0.4646118,-0.65262365,0.58967805,0.97299296,-0.84468156,-0.7113958,0.49963862,-0.42848587,-0.25553352,-0.18876795,0.94799656,0.5697106,0.9186095,0.18062818,0.27381,0.8140801,0.878264,-0.99503684,0.4236079,0.12890097,0.30039802,-0.28963163,-0.653379,0.8214551,-0.046191018,0.44318363,0.14392251,-0.075839646,-0.9114447,-0.97665787,0.10159374,0.9574219,-0.5469797,0.9326418,0.5018111,-0.7574198,-0.97678673,-0.37626415,-0.06439453,-0.017716208,-0.58120304,0.183454,-0.8412432,-0.60474205,0.56212765
cnn_tile_108,-0.032801688,-0.47239614,-0.8017638,-0.36260954,-0.16694063,-0.27002475,-0.4250848,0.97729295,-0.6040482,-0.6238561,0.834732,-0.32578716,-0.39571425,-0.8439933,-0.96855265,-0.892441,0.91244674,-0.97593963,0.40105417,0.6120197,0.7048787,-0.9497767,-0.5780205,-0.44470048,0.9253923,-0.8479577,0.8452991,0.8419442,0.060864147,0.9950036,0.3185947,-0.9342056,0.1138835,-0.7107691,0.29902205,0.79399735,0.7722883,-0.80998343,-0.7982353,0.83619535,-0.109688655,0.90599173,-0.52382326,-0.6696691,-0.2852499,-0.6106441,0.18780598,-0.10992033,0.98804736,0.95454454,-0.89650965,-0.49514008,-0.76824677,0.56920964,0.97671324,-0.7724569,-0.76798403,0.5017871,-0.46251994,-0.13834274,-0.038161483,0.93947893,0.5876025,0.907874,0.16524452,0.43133935,0.7723384,0.8892231,-0.9940434,0.34799027,-0.106999144,0.31975928,-0.21560317,-0.5384208,0.8145286,-0.011252636,0.42991808,-0.07653688,0.09397971,-0.93257874,-0.96867514,-0.21329747,0.95888793,-0.6589037,0.9444599,0.66337454,-0.7185057,-0.9702877,-0.34377483,-0.031078236,0.022129707,-0.52062774,0.19488278,-0.8747026,-0.5617724,0.566314
cnn_tile_109,0.07153593,-0.399997,-0.8331738,-0.30576232,-0.20534056,-0.31814522,-0.51442313,0.9695076,-0.5944633,-0.5877155,0.86324465,-0.3709457,-0.3622853,-0.84727764,-0.96924484,-0.9110687,0.9222343,-0.9716061,0.376878,0.63218343,0.770404,-0.95531726,-0.51956165,-0.28443667,0.9237668,-0.8672302,0.85155004,0.84198785,-0.0749348,0.99425995,0.25334665,-0.90931356,0.1891269,-0.77639616,0.3603142,0.7686836,0.7890378,-0.8653739,-0.83187413,0.8256564,-0.1793734,0.90909046,-0.40417427,-0.6620897,-0.30961725,-0.50759286,0.22631896,-0.08589536,0.98698527,0.94845694,-0.8920211,-0.524184,-0.7175145,0.5777902,0.9788769,-0.8032143,-0.72841525,0.5800587,-0.3998991,-0.13006832,-0.14875112,0.9399494,0.58381575,0.91591734,0.07741398,0.34189367,0.7795439,0.8636763,-0.9946095,0.36938474,-0.11998232,0.19938606,-0.102486886,-0.5772841,0.8118876,0.14112312,0.48971185,0.058726773,-0.07992532,-0.9187583,-0.9711904,-0.024019806,0.97293144,-0.5300114,0.9427401,0.66389966,-0.751009,-0.9770668,-0.29996115,-0.100545794,-0.008285988,-0.5466441,0.013823612,-0.86458075,-0.5973133,0.53408355
